State,ConstituentCode,AgeBlock,Gender,Marital status,activeDoner
WI,Friend ,0-0,Male,,1
,Alumni ,0-0,Female,,0
WI,Alumni ,51-60,Female,,0
WI,Friend ,0-0,Female,,0
WI,Memorial Donor ,0-0,Female,,1
,Students ,21-30,Female,,0
MN,Alumni ,51-60,Female,,0
MN,Friend ,0-0,Female,Married,1
,Students ,31-40,Unknown,,0
NM,Alumni ,51-60,Female,,1
WI,Alumni ,0-0,Male,,0
,Former Faculty & Staff ,0-0,Female,,0
WI,Parent ,0-0,Female,,0
WI,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Alumni ,21-30,Female,,0
WI,Alumni ,31-40,Female,Single,0
MN,Friend ,0-0,Female,Married,1
MN,Friend ,0-0,Male,,1
MN,Alumni ,51-60,Male,Married,1
MN,Alumni ,51-60,Female,Married,1
,Alumni ,0-0,Female,,0
MN,Alumni ,71-80,Male,,1
MN,Alumni ,0-0,Female,,1
WI,Alumni ,0-0,Male,,0
WI,Alumni ,31-40,Female,Married,0
WI,Alumni ,61-70,Male,Married,0
MN,Friend ,0-0,Male,Married,0
WI,Parent ,0-0,Male,Married,0
WI,Alumni ,21-30,Female,,0
WI,Parent ,0-0,Unknown,Married,0
MN,Alumni ,41-50,Male,Single,0
FL,Alumni ,0-0,Male,,1
MN,Friend ,0-0,Female,Married,1
WI,Alumni ,51-60,Male,,0
IL,Alumni ,0-0,Female,,0
MN,Parent ,0-0,Male,Married,0
MN,Former Parent ,0-0,Female,,0
,Parent ,0-0,Unknown,,0
NV,Alumni ,0-0,Male,,0
WI,Parent ,0-0,Unknown,Married,0
MN,Parent ,0-0,Male,Married,0
,Students ,21-30,Unknown,,0
WI,Parent ,0-0,Male,Married,0
WI,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Friend ,0-0,Female,,1
,Students ,21-30,Female,,0
,Students ,0-0,Female,,0
,Alumni ,0-0,Unknown,,0
MN,Alumni ,41-50,Male,,0
CO,Attended Didn't Graduate ,0-0,Female,Married,1
MN,Alumni ,21-30,Female,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
,Students ,0-20,Female,,0
WI,Friend ,0-0,Male,,1
WI,Parent ,0-0,Unknown,,0
MN,Friend ,0-0,Male,,1
WI,Alumni ,41-50,Male,Single,0
MN,Parent ,0-0,Unknown,,0
WI,Alumni ,0-0,Female,Married,0
CA,Alumni ,0-0,Male,Married,0
TX,Alumni ,51-60,Male,,0
,Students ,0-20,Unknown,,0
VA,Alumni ,Over 80,Male,Married,1
,Students ,41-50,Unknown,,0
IL,Alumni ,0-0,Male,Married,0
MN,Parent ,0-0,Unknown,Married,0
MN,Alumni ,71-80,Female,Married,1
WI,Alumni ,41-50,Male,Married,0
WI,Alumni ,0-0,Female,,0
WI,Alumni ,41-50,Female,Married,1
WI,Alumni ,31-40,Male,,0
,Parent ,0-0,Male,,0
,Retired Faculty/Staff ,0-0,Unknown,,0
AZ,Alumni ,41-50,Male,,0
MN,Alumni ,71-80,Male,Single,1
MN,Alumni ,31-40,Female,,0
WI,Parent ,0-0,Unknown,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
,Students ,0-20,Male,,0
WI,Alumni ,0-0,Female,Married,1
AZ,Alumni ,0-0,Female,Married,1
WI,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,Widowed,1
MN,Friend ,0-0,Male,,1
MN,Alumni ,0-0,Female,Widowed,0
WI,Alumni ,61-70,Male,Married,1
WI,Alumni ,61-70,Male,Married,0
MN,Alumni ,51-60,Female,Married,0
WI,Alumni ,41-50,Female,,0
WI,Alumni ,61-70,Female,Single,0
MN,Alumni ,21-30,Female,,0
,Students ,41-50,Unknown,,0
,Students ,41-50,Male,,0
,Alumni ,31-40,Female,,0
,Attended Didn't Graduate ,31-40,Unknown,,0
NJ,Alumni ,71-80,Male,,1
NH,Alumni ,0-0,Male,,0
MA,Alumni ,51-60,Male,,0
WI,Alumni ,21-30,Female,,0
,Students ,21-30,Unknown,,0
MN,Alumni ,21-30,Unknown,,0
WI,Alumni ,0-0,Female,,0
MN,Alumni ,21-30,Female,,0
MN,Parent ,0-0,Unknown,,0
,Students ,0-20,Male,,0
MN,Alumni ,31-40,Female,Unknown,0
CA,Alumni ,0-0,Male,,1
WI,Alumni ,61-70,Female,Married,1
,Alumni ,31-40,Male,,0
NM,Alumni ,31-40,Unknown,,0
MN,Friend ,0-0,Unknown,Married,1
,Students ,0-20,Female,,0
,Attended Didn't Graduate ,31-40,Unknown,,0
MN,Alumni ,31-40,Female,Single,0
MN,Friend ,0-0,Female,,1
MN,Alumni ,51-60,Male,,0
MN,Friend ,0-0,Male,,0
NY,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,,0
MN,Parent ,0-0,Unknown,Married,0
MN,Alumni ,21-30,Unknown,,0
,Friend ,0-0,Unknown,,0
WI,Former Faculty & Staff ,0-0,Male,,0
AZ,Alumni ,41-50,Female,Married,0
,Attended Didn't Graduate ,41-50,Female,,0
PA,Alumni ,0-0,Female,,0
,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Male,Married,1
WI,Business ,0-0,,,0
,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Male,Married,1
,Attended Didn't Graduate ,0-0,Female,,0
MN,Alumni ,31-40,Female,Single,0
LA,Alumni ,0-0,Male,,1
WI,Alumni ,0-0,Female,,0
MN,Friend ,0-0,Female,,1
MN,Alumni ,41-50,Male,Single,0
WI,Alumni ,0-0,Female,Married,1
WI,Alumni ,21-30,Male,,0
MO,Alumni ,0-0,Female,Married,0
WA,Alumni ,61-70,Female,,1
WI,Alumni ,41-50,Male,,0
WI,Alumni ,71-80,Female,Married,1
WI,Alumni ,0-0,Female,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Former Parent ,0-0,Male,Married,0
MN,Alumni ,21-30,Male,,0
MN,Parent ,0-0,Male,Married,0
MN,Former Parent ,0-0,Male,Married,0
GA,Alumni ,0-0,Female,,0
,Parent ,0-0,Female,,0
,Attended Didn't Graduate ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,31-40,Female,,1
WI,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Male,,0
,Students ,21-30,Unknown,,0
,Students ,0-20,Male,,0
WI,Alumni ,21-30,Unknown,,0
WI,Parent ,0-0,Female,,0
WI,Alumni ,51-60,Female,Married,1
MO,Alumni ,Over 80,Female,Married,1
WI,Alumni ,0-0,Male,,0
MN,Alumni ,0-0,Male,,0
WI,Alumni ,21-30,Female,,0
WI,Parent ,0-0,Male,Married,1
WI,Friend ,0-0,Unknown,,1
MN,Alumni ,41-50,Female,Married,0
WI,Friend ,0-0,Female,,1
MN,Alumni ,0-0,Male,Married,1
SC,Alumni ,51-60,Male,,1
WI,Alumni ,0-0,Male,,0
,Students ,31-40,Female,,0
MN,Alumni ,41-50,Male,,0
MN,Alumni ,41-50,Female,Single,0
MN,Friend ,0-0,Unknown,,1
MN,Alumni ,41-50,Female,Married,0
AL,Alumni ,0-0,Male,,1
,Former Faculty & Staff ,0-0,Male,,0
,Alumni ,21-30,Male,,0
,Alumni ,0-0,Female,,0
,Former Faculty & Staff ,0-0,Unknown,,0
CA,Alumni ,21-30,Female,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,71-80,Female,Married,0
WI,Alumni ,71-80,Male,Married,1
WI,Parent ,0-0,Female,Married,1
,Students ,0-20,Female,,0
MN,Parent ,0-0,Unknown,,0
WI,Alumni ,51-60,Male,Married,0
MN,Friend ,0-0,Female,,1
MN,Alumni ,21-30,Unknown,,0
MN,Alumni ,0-0,Female,,0
MN,Parent ,0-0,Unknown,Married,0
WI,Parent ,0-0,Female,,0
,Students ,0-20,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
PA,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Male,Married,1
MN,Alumni ,31-40,Male,Single,0
MN,Alumni ,41-50,Female,Single,0
MN,Alumni ,41-50,Female,Single,0
,Students ,41-50,Female,,0
WI,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Alumni ,41-50,Male,Single,0
WI,Alumni ,21-30,Female,,0
MN,Alumni ,61-70,Female,Married,0
WI,Former Parent ,0-0,Male,Married,0
WI,Alumni ,61-70,Female,Married,0
WI,Alumni ,21-30,Female,,0
IL,Alumni ,31-40,Male,Single,0
,Faculty/Staff ,0-0,Male,,0
TN,Alumni ,51-60,Female,Married,1
WI,Alumni ,61-70,Male,Married,0
WI,Attended Didn't Graduate ,0-0,Female,,0
NJ,Alumni ,0-0,Male,,0
MN,Alumni ,0-0,Male,,0
VA,Alumni ,51-60,Female,Married,1
NY,Alumni ,0-0,Male,,0
AZ,Friend ,0-0,Female,Married,1
WI,Parent ,0-0,Unknown,Married,0
,Students ,21-30,Unknown,,0
FL,Alumni ,61-70,Female,Married,1
,Former Faculty & Staff ,0-0,Male,,0
WI,Alumni ,0-0,Male,,0
MN,Alumni ,31-40,Unknown,Engaged,0
MN,Alumni ,0-0,Female,Married,0
MI,Alumni ,0-0,Male,,1
WI,Attended Didn't Graduate ,0-0,Female,Married,1
MN,Alumni ,41-50,Female,Married,0
WI,Attended Didn't Graduate ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,,0
CA,Alumni ,51-60,Male,,0
AZ,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,21-30,Female,,0
WI,Friend ,0-0,Female,Married,0
WI,Alumni ,41-50,Male,Married,0
,Students ,21-30,Male,,0
MN,Alumni ,71-80,Female,,0
WI,Alumni ,0-0,Female,,0
CO,Parent ,0-0,Male,Married,0
NJ,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,,1
WI,Alumni ,41-50,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
,Former Faculty & Staff ,0-0,Male,,0
WI,Alumni ,0-0,Male,Married,0
,Alumni ,0-0,Unknown,,0
WI,Former Parent ,0-0,Male,Married,0
KS,Alumni ,51-60,Female,Single,0
MN,Alumni ,71-80,Female,,0
MN,Business ,0-0,,,1
MN,Alumni ,31-40,Female,,0
,Students ,0-0,Male,,0
MN,Attended Didn't Graduate ,0-0,Male,,0
MN,Former Parent ,0-0,Male,Married,0
MN,Alumni ,0-0,Female,,0
MN,Alumni ,0-0,Female,,0
MN,Alumni ,61-70,Male,Married,0
MN,Friend ,0-0,Female,Married,0
VA,Alumni ,41-50,Female,Married,0
VA,Alumni ,51-60,Male,Married,1
NY,Alumni ,0-0,Female,,0
MN,Alumni ,41-50,Female,,0
WI,Friend ,0-0,Female,,1
WI,Business ,0-0,,,1
MN,Alumni ,41-50,Female,Single,0
,Attended Didn't Graduate ,21-30,Female,,0
MN,Alumni ,31-40,Female,Married,0
MN,Alumni ,41-50,Male,Single,0
MN,Alumni ,41-50,Female,Single,0
,Students ,0-20,Unknown,,0
MN,Alumni ,41-50,Female,,0
WI,Former Parent ,0-0,Male,Married,0
CO,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Unknown,,1
MN,Alumni ,51-60,Unknown,,0
,Students ,0-20,Male,,0
,Alumni ,0-0,Female,,0
MN,Alumni ,41-50,Female,Single,0
MN,Parent ,0-0,Male,Married,0
WI,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Female,,0
WI,Former Parent ,0-0,Unknown,Married,0
MN,Alumni ,61-70,Female,,0
WI,Friend ,0-0,Female,Married,1
,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Friend ,0-0,Male,,1
MN,Friend ,0-0,Male,Married,1
WI,Alumni ,41-50,Female,Single,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,31-40,Male,Single,0
OH,Alumni ,61-70,Male,,0
MN,Friend ,0-0,Male,,1
WI,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Female,Married,0
WI,Parent ,0-0,Unknown,Married,0
WI,Alumni ,21-30,Female,,0
WI,Alumni ,61-70,Male,,0
WI,Alumni ,21-30,Female,,0
WI,Alumni ,71-80,Female,,0
WI,Parent ,0-0,Male,Married,0
MN,Alumni ,71-80,Female,Married,0
MN,Alumni ,0-0,Unknown,,1
,Students ,21-30,Male,,0
WI,Alumni ,41-50,Unknown,,0
MN,Friend ,0-0,Female,Married,1
IL,Alumni ,41-50,Female,Single,0
,Students ,21-30,Male,,0
WI,Parent ,0-0,Female,Married,0
MN,Parent ,0-0,Unknown,Married,0
,Faculty/Staff ,0-0,Unknown,,0
WI,Alumni ,51-60,Male,Married,1
WI,Friend ,0-0,Male,Married,0
WI,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Male,Married,1
,Attended Didn't Graduate ,31-40,Female,,0
MN,Alumni ,71-80,Female,Married,0
WI,Alumni ,0-0,Female,Widowed,1
WI,Alumni ,0-0,Male,,0
MN,Parent ,0-0,Unknown,,0
CA,Friend ,0-0,Female,Married,1
MN,Friend ,0-0,Unknown,,0
MN,Parent ,0-0,Male,Married,0
MN,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Alumni ,61-70,Female,Married,0
,Alumni ,0-0,Male,,0
WI,Alumni ,Over 80,Female,Widowed,1
MN,Parent ,0-0,Male,,0
WI,Friend ,0-0,Male,,1
,Former Faculty & Staff ,0-0,Female,,0
WI,Alumni ,51-60,Male,,0
WI,Friend ,0-0,Unknown,Married,1
WI,Alumni ,51-60,Female,Single,0
WI,Alumni ,41-50,Female,Single,0
,Former Parent ,0-0,Female,,0
WI,Parent ,0-0,Unknown,,0
IL,Alumni ,0-0,Male,Married,0
WI,Alumni ,71-80,Female,Single,0
MN,Friend ,0-0,Male,Married,1
MN,Alumni ,0-0,Male,Married,1
MN,Parent ,0-0,Male,Married,0
MN,Parent ,0-0,Female,Married,0
FL,Friend ,0-0,Female,,0
MN,Alumni ,21-30,Male,,0
WI,Parent ,0-0,Male,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Former Parent ,0-0,Male,Married,0
WI,Alumni ,61-70,Female,,1
MO,Alumni ,31-40,Female,Single,0
,Students ,21-30,Female,,0
,Students ,21-30,Female,,0
WI,Faculty/Staff ,0-0,Male,,1
WI,Friend ,0-0,Female,,1
WI,Alumni ,31-40,Male,Single,0
WI,Alumni ,0-0,Female,,0
TX,Alumni ,0-0,Female,Married,1
TX,Alumni ,0-0,Male,Married,1
WI,Attended Didn't Graduate ,0-0,Male,Married,1
NM,Alumni ,0-0,Male,,1
WI,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Unknown,,0
WI,Alumni ,71-80,Female,Married,1
,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,0-0,Female,Married,0
MN,Alumni ,51-60,Female,Single,0
,Friend ,0-0,Unknown,,1
,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Male,,0
FL,Alumni ,0-0,Female,Married,0
NY,Alumni ,51-60,Male,,0
WI,Former Parent ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Female,,0
,Students ,61-70,Unknown,,0
WI,Alumni ,31-40,Female,Single,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Female,Married,0
WI,Alumni ,61-70,Male,,0
VA,Alumni ,0-0,Male,Married,1
WI,Former Parent ,0-0,Male,Married,0
WI,Attended Didn't Graduate ,31-40,Unknown,,0
WI,Former Parent ,0-0,Female,Married,0
WI,Alumni ,0-0,Male,,0
MN,Parent ,0-0,Female,Married,0
MN,Parent ,0-0,Male,Married,0
MN,Alumni ,31-40,Male,Single,0
WI,Alumni ,51-60,Female,Married,1
WI,Friend ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,Married,0
MN,Friend ,0-0,Unknown,,1
MN,Alumni ,21-30,Female,,0
MN,Alumni ,51-60,Female,Married,0
WI,Alumni ,21-30,Female,,1
WI,Friend ,0-0,Female,Married,1
WI,Alumni ,51-60,Female,,0
MN,Alumni ,71-80,Male,Married,1
MN,Friend ,0-0,Unknown,,0
WI,Alumni ,31-40,Female,,0
TX,Alumni ,71-80,Female,Married,1
MN,Alumni ,41-50,Female,Married,0
TX,Alumni ,41-50,Female,Married,0
,Attended Didn't Graduate ,0-0,Unknown,,0
WI,Alumni ,0-0,Male,,0
TX,Alumni ,0-0,Male,,0
MN,Alumni ,31-40,Female,Single,0
IL,Friend ,0-0,Male,,1
MN,Alumni ,41-50,Male,Married,0
WI,Alumni ,0-0,Male,,0
,Students ,21-30,Female,,0
WI,Parent ,0-0,Unknown,Married,0
CO,Alumni ,41-50,Male,,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,51-60,Female,Married,0
MN,Alumni ,41-50,Female,Single,0
,Attended Didn't Graduate ,0-0,Female,,0
MN,Friend ,0-0,Female,,1
MN,Alumni ,0-0,Female,,0
MN,Alumni ,21-30,Female,,0
MN,Parent ,0-0,Female,,0
WI,Alumni ,0-0,Female,,0
,Attended Didn't Graduate ,31-40,Unknown,,0
MN,Parent ,0-0,Male,Married,0
MN,Parent ,0-0,Female,Married,0
MN,Alumni ,21-30,Female,,0
WI,Friend ,0-0,Female,,0
MN,Parent ,0-0,Unknown,Married,1
WI,Alumni ,0-0,Male,Married,0
,Students ,21-30,Male,,0
WI,Retired Faculty/Staff ,0-0,Male,Married,1
WI,Retired Faculty/Staff ,0-0,Female,Married,1
WI,Parent ,0-0,Unknown,,0
,Faculty/Staff ,0-0,Unknown,,0
FL,Alumni ,0-0,Female,Married,0
,Parent ,0-0,Unknown,,0
MN,Alumni ,21-30,Male,,0
,Parent ,0-0,Unknown,,0
WI,Former Parent ,0-0,Female,,0
VA,Alumni ,0-0,Female,,0
WI,Alumni ,61-70,Female,,0
FL,Alumni ,71-80,Female,Widowed,1
MN,Alumni ,41-50,Female,Single,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,0-0,Female,,0
WI,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Parent ,21-30,Unknown,,0
WI,Parent ,0-0,Male,Married,0
,Students ,21-30,Male,,0
,Alumni ,0-0,Unknown,,0
WI,Alumni ,0-0,Male,,0
WI,Parent ,0-0,Unknown,Married,0
,Students ,0-20,Unknown,,0
WA,Alumni ,0-0,Male,Married,0
NV,Attended Didn't Graduate ,0-0,Male,,0
,Students ,21-30,Female,,0
CO,Parent ,0-0,Male,Married,0
IL,Friend ,0-0,Female,,1
WI,Alumni ,41-50,Male,,0
WI,Alumni ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Alumni ,41-50,Female,,0
WI,Friend ,0-0,Male,,1
WI,Alumni ,51-60,Unknown,,0
,Attended Didn't Graduate ,0-0,Male,,0
MN,Parent ,0-0,Male,,0
,Students ,21-30,Female,,0
WI,Alumni ,21-30,Female,,0
FL,Parent ,0-0,Male,,0
WI,Parent ,0-0,Unknown,Married,0
MN,Parent ,0-0,Female,,0
MN,Friend ,0-0,Male,Married,1
MI,Parent ,0-0,Unknown,Married,0
WI,Alumni ,41-50,Female,Married,0
WI,Alumni ,31-40,Unknown,,0
WI,Alumni ,21-30,Female,,0
MN,Alumni ,31-40,Female,Single,0
MN,Friend ,0-0,Male,Married,0
IL,Friend ,0-0,Unknown,,1
,Students ,0-20,Unknown,,0
MN,Friend ,0-0,Female,,1
MN,Parent ,0-0,Male,,1
SD,Alumni ,0-0,Female,,0
WI,Alumni ,61-70,Female,,0
OK,Friend ,0-0,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Parent ,0-0,Female,,0
WI,Alumni ,0-0,Male,,0
WI,Friend ,0-0,Female,,0
WI,Alumni ,0-0,Female,Married,0
,Attended Didn't Graduate ,0-0,Female,,0
MN,Alumni ,31-40,Male,Single,0
WI,Alumni ,41-50,Female,Single,0
WI,Parent ,0-0,Male,,0
,Students ,21-30,Female,,0
,Students ,21-30,Male,,0
MI,Attended Didn't Graduate ,31-40,Unknown,,0
MN,Alumni ,41-50,Female,Single,0
NV,Alumni ,0-0,Male,Married,1
,Attended Didn't Graduate ,21-30,Male,,0
,Students ,31-40,Female,,0
WI,Friend ,0-0,Female,,0
WI,Friend ,0-0,Male,,0
WI,Alumni ,41-50,Male,,0
WI,Alumni ,0-0,Female,,0
WI,Alumni ,0-0,Male,,0
,Alumni ,0-0,Female,,0
PA,Alumni ,31-40,Female,,0
MN,Attended Didn't Graduate ,0-0,Female,,1
PA,Alumni ,41-50,Male,,0
WI,Friend ,0-0,Male,Married,1
MN,Parent ,0-0,Male,Widowed,1
MN,Alumni ,0-0,Female,,1
WI,Alumni ,21-30,Male,,0
WI,Alumni ,0-0,Male,,0
PA,Attended Didn't Graduate ,0-0,Male,,0
WI,Former Parent ,0-0,Female,,0
WI,Alumni ,41-50,Unknown,,0
AK,Alumni ,0-0,Male,Married,0
AK,Attended Didn't Graduate ,71-80,Female,Married,0
WI,Former Parent ,0-0,Male,Married,0
WI,Attended Didn't Graduate ,0-0,Male,,0
,Students ,21-30,Unknown,,0
WI,Alumni ,41-50,Male,Divorced,0
WI,Former Parent ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Female,,0
MN,Friend ,0-0,Male,Married,1
MI,Alumni ,31-40,Unknown,,0
MN,Friend ,0-0,Unknown,,1
CA,Alumni ,0-0,Male,Married,0
NC,Alumni ,51-60,Female,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Female,Married,0
WI,Parent ,0-0,Male,,0
WI,Alumni ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Male,,0
TN,Former Parent ,0-0,Unknown,Married,0
WI,Alumni ,41-50,Female,Single,0
WI,Alumni ,21-30,Female,,0
WI,Parent ,0-0,Female,,0
WI,Alumni ,21-30,Female,,0
CO,Alumni ,0-0,Female,Married,0
WI,Parent ,0-0,Unknown,,0
WI,Alumni ,61-70,Female,Divorced,0
WI,Alumni ,31-40,Female,,0
WI,Parent ,0-0,Unknown,,0
MN,Former Parent ,0-0,Unknown,,0
WI,Friend ,0-0,Male,,1
WI,Friend ,0-0,Male,,1
,Students ,21-30,Female,,0
MN,Alumni ,41-50,Male,Single,0
WI,Alumni ,61-70,Male,Married,0
WI,Alumni ,21-30,Male,,0
WI,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Female,Married,0
WI,Alumni ,31-40,Male,Single,0
,Students ,21-30,Unknown,,0
,Students ,21-30,Male,,0
WI,Parent ,0-0,Female,,0
WI,Friend ,0-0,Female,Married,0
WI,Parent ,0-0,Unknown,Married,0
,Students ,21-30,Unknown,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,31-40,Male,Single,0
MN,Alumni ,61-70,Female,,1
GA,Attended Didn't Graduate ,0-0,Female,,0
MN,Friend ,0-0,Female,Married,1
WI,Alumni ,0-0,Female,Married,0
WI,Alumni ,0-0,Female,,1
WI,Friend ,0-0,Female,Widowed,1
WI,Alumni ,61-70,Female,Married,1
WI,Alumni ,71-80,Female,Married,1
,Alumni ,41-50,Female,Single,0
WI,Friend ,0-0,Female,,1
,Students ,21-30,Female,,0
MN,Friend ,0-0,Female,,1
,Students ,21-30,Male,,0
MN,Parent ,0-0,Male,Married,0
MN,Parent ,0-0,Male,Married,0
WI,Alumni ,0-0,Male,,0
IA,Friend ,0-0,Male,Married,1
MN,Alumni ,0-0,Unknown,,0
GA,Former Parent ,0-0,Unknown,Married,0
WI,Retired Faculty/Staff ,0-0,Female,Married,1
WI,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Female,,0
MN,Alumni ,41-50,Male,,1
WI,Alumni ,31-40,Female,Single,0
,Students ,0-20,Female,,0
WI,Parent ,0-0,Unknown,Married,0
MN,Alumni ,0-0,Female,,0
MN,Alumni ,31-40,Male,Single,0
NM,Alumni ,0-0,Female,,0
MN,Alumni ,0-0,Female,,0
WI,Alumni ,0-0,Female,,0
WI,Alumni ,21-30,Male,,0
WI,Parent ,0-0,Male,Married,0
WI,Alumni ,71-80,Female,,0
WI,Alumni ,61-70,Female,Widowed,0
WI,Alumni ,71-80,Male,Married,0
WI,Alumni ,61-70,Male,Married,0
MI,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Male,Married,0
WI,Alumni ,0-0,Female,,0
,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Female,,0
WI,Alumni ,51-60,Male,Married,0
WI,Alumni ,51-60,Male,Married,0
AZ,Parent ,0-0,Unknown,,0
WI,Friend ,0-0,Male,,1
WI,Attended Didn't Graduate ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,41-50,Female,,0
WI,Former Parent ,0-0,Male,Married,0
WI,Alumni ,31-40,Male,Single,0
TX,Former Parent ,0-0,Female,Married,0
,Students ,41-50,Male,,0
AR,Former Faculty & Staff ,0-0,Male,,1
TX,Alumni ,41-50,Male,Single,0
WI,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Unknown,,0
IL,Alumni ,51-60,Male,Married,0
MN,Alumni ,0-0,Male,Widowed,1
MN,Parent ,0-0,Female,Married,0
MN,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Friend ,0-0,Female,,1
WI,Friend ,0-0,Female,,0
AL,Alumni ,61-70,Male,Married,1
AL,Alumni ,51-60,Female,Married,1
MN,Alumni ,21-30,Female,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Female,Married,0
IL,Attended Didn't Graduate ,31-40,Unknown,,0
,Attended Didn't Graduate ,0-0,Female,,0
IL,Former Parent ,0-0,Unknown,Married,0
,Students ,31-40,Female,,0
MN,Attended Didn't Graduate ,0-0,Unknown,,0
MN,Parent ,0-0,Unknown,Married,0
MN,Alumni ,41-50,Female,,0
MN,Alumni ,51-60,Female,,0
,Students ,21-30,Female,,0
,Former Faculty & Staff ,0-0,Female,,0
WI,Alumni ,71-80,Female,Married,0
MN,Alumni ,41-50,Female,Married,1
,Students ,31-40,Female,,0
WI,Alumni ,71-80,Female,Married,1
WI,Alumni ,Over 80,Female,,1
WI,Alumni ,21-30,Male,,0
MN,Alumni ,41-50,Male,Single,0
WI,Alumni ,0-0,Male,Married,1
WI,Friend ,0-0,Male,,0
WI,Alumni ,41-50,Female,Married,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Parent ,0-0,Female,Married,1
OH,Alumni ,51-60,Male,,0
WI,Parent ,0-0,Male,Married,1
WI,Alumni ,31-40,Female,,0
TN,Alumni ,0-0,Male,Married,0
WI,Alumni ,41-50,Female,Married,0
MN,Alumni ,41-50,Male,Single,0
WI,Alumni ,31-40,Female,,0
WI,Former Parent ,0-0,Male,Married,0
WI,Alumni ,31-40,Female,,0
WI,Alumni ,21-30,Female,Married,0
WI,Attended Didn't Graduate ,0-0,Male,,0
,Attended Didn't Graduate ,21-30,Female,,0
WI,Parent ,0-0,Unknown,Married,0
WI,Alumni ,21-30,Male,,0
,Attended Didn't Graduate ,31-40,Male,,0
WI,Alumni ,41-50,Male,,0
MN,Former Parent ,0-0,Unknown,Married,0
,Alumni ,0-0,Female,,0
WI,Alumni ,71-80,Male,,1
WI,Alumni ,0-0,Female,,0
WA,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,Married,1
,Students ,0-20,Female,,0
,Students ,21-30,Female,,0
IL,Alumni ,Over 80,Male,Married,0
WI,Parent ,0-0,Male,Married,0
CA,Alumni ,51-60,Female,Married,0
,Students ,21-30,Female,,0
WI,Alumni ,41-50,Female,,0
IL,Alumni ,0-0,Female,Married,0
WI,Parent ,0-0,Unknown,,0
NY,Friend ,0-0,Unknown,,1
